기간,이름,종류,수출금액,수입금액,무역수지
2009.06,대구공항,공항,552.0,1.0,552.0
2009.06,제주공항,공항,514.0,4028.0,-3514.0
2009.06,묵호항,항구,228.0,1041.0,-813.0
2009.06,장항항,항구,71.0,9105.0,-9034.0
2009.06,부산국제우편세관,세관,64.0,71.0,-6.0
2009.06,삼천포항,항구,16.0,54923.0,-54907.0
2009.06,서울세관,세관,11.0,19.0,-9.0
2009.06,속초공항(삼척항),공항항구,7.0,0.0,7.0
2009.06,청주공항,공항,2.0,0.0,2.0
2009.06,장승포항,항구,2.0,0.0,2.0
2009.06,북평항,항구,0.0,37.0,-37.0
2009.06,충무항,항구,0.0,1042.0,-1042.0
2009.06,도라산육로,항구,0.0,155.0,-155.0
2009.06,포항(공)항,공항항구,0.0,669.0,-669.0
2009.06,진주항,항구,0.0,0.0,0.0
2009.06,보령항,항구,0.0,86715.0,-86715.0
2009.06,태안항,항구,0.0,81772.0,-81772.0
2009.07,부산항,항구,9313121.0,7434580.0,1878540.0
2009.07,인천공항,공항,8018655.0,6708878.0,1309776.0
2009.07,울산항,항구,2740847.0,2390124.0,350723.0
2009.07,인천항,항구,2616838.0,2584511.0,32328.0
2009.07,광양항,항구,1600678.0,804773.0,795905.0
2009.07,옥포항,항구,1343336.0,116544.0,1226792.0
2009.07,평택항,항구,1045306.0,845743.0,199564.0
2009.07,여수항,항구,798739.0,2078688.0,-1279949.0
2009.07,마산항,항구,751600.0,186147.0,565453.0
2009.07,온산항,항구,710304.0,1587721.0,-877417.0
2009.07,미포항,항구,575975.0,0.0,575975.0
2009.07,대산항,항구,522109.0,1124335.0,-602226.0
2009.07,포항항,항구,405885.0,559207.0,-153322.0
2009.07,목포항,항구,365629.0,41145.0,324484.0
2009.07,군산항,항구,318399.0,146122.0,172277.0
2009.07,통영항,항구,211427.0,7203.0,204224.0
2009.07,고현항,항구,205820.0,149426.0,56394.0
2009.07,기타불개항,항구,142964.0,205551.0,-62587.0
2009.07,김해공항,공항,57226.0,65822.0,-8596.0
2009.07,당진항,항구,55067.0,104404.0,-49337.0
2009.07,여천항,항구,28445.0,0.0,28445.0
2009.07,동해항,항구,20523.0,97915.0,-77391.0
2009.07,진해항,항구,13485.0,42028.0,-28543.0
2009.07,속초항,항구,11596.0,3669.0,7927.0
2009.07,인천공항국제우편세관,세관,10428.0,4087.0,6340.0
2009.07,감천항,항구,8155.0,14802.0,-6646.0
2009.07,군산(공)항,공항항구,4072.0,0.0,4072.0
2009.07,완도항,항구,2799.0,186.0,2613.0
2009.07,김포공항,공항,2509.0,61017.0,-58508.0
2009.07,대불항,항구,1762.0,16663.0,-14902.0
2009.07,옥계항,항구,1724.0,13934.0,-12209.0
2009.07,삼척항,항구,646.0,529.0,117.0
2009.07,삼천포항,항구,477.0,64425.0,-63948.0
2009.07,묵호항,항구,468.0,195.0,274.0
2009.07,대구공항,공항,460.0,0.0,460.0
2009.07,장항항,항구,455.0,5513.0,-5058.0
2009.07,제주공항,공항,396.0,8030.0,-7634.0
2009.07,고제항,항구,76.0,0.0,76.0
2009.07,서울세관,세관,26.0,175.0,-149.0
2009.07,부산국제우편세관,세관,25.0,60.0,-35.0
2009.07,울산공항,공항,4.0,0.0,4.0
2009.07,장승포항,항구,4.0,1.0,3.0
2009.07,원주공항,공항,1.0,0.0,1.0
2009.07,청주공항,공항,1.0,0.0,1.0
2009.07,도라산육로,항구,0.0,137.0,-137.0
2009.07,충무항,항구,0.0,547.0,-547.0
2009.07,보령항,항구,0.0,80771.0,-80771.0
2009.07,포항(공)항,공항항구,0.0,0.0,0.0
2009.07,수원공항,공항,0.0,0.0,0.0
2009.07,태안항,항구,0.0,124160.0,-124160.0
2009.08,부산항,항구,8160297.0,7140729.0,1019568.0
2009.08,인천공항,공항,7624024.0,6450833.0,1173190.0
2009.08,울산항,항구,2253060.0,2386093.0,-133033.0
2009.08,인천항,항구,2244328.0,2570792.0,-326464.0
2009.08,광양항,항구,1602175.0,712417.0,889757.0
2009.08,고현항,항구,1002935.0,126080.0,876855.0
2009.08,여수항,항구,971677.0,2141813.0,-1170135.0
2009.08,평택항,항구,945184.0,898858.0,46326.0
2009.08,온산항,항구,666976.0,1578504.0,-911528.0
2009.08,마산항,항구,619801.0,132689.0,487112.0
2009.08,대산항,항구,551418.0,1244597.0,-693179.0
2009.08,미포항,항구,551229.0,0.0,551229.0
2009.08,포항항,항구,428508.0,553353.0,-124845.0
2009.08,옥포항,항구,416902.0,83187.0,333714.0
2009.08,군산항,항구,286700.0,173612.0,113088.0
2009.08,목포항,항구,215313.0,24095.0,191218.0
2009.08,통영항,항구,124153.0,7710.0,116443.0
2009.08,진해항,항구,94963.0,233879.0,-138917.0
2009.08,김해공항,공항,58200.0,101811.0,-43611.0
2009.08,여천항,항구,34143.0,0.0,34143.0
2009.08,당진항,항구,33396.0,73011.0,-39615.0
2009.08,기타불개항,항구,16675.0,320546.0,-303871.0
2009.08,동해항,항구,15423.0,74730.0,-59306.0
2009.08,인천공항국제우편세관,세관,8898.0,3733.0,5165.0
2009.08,포항(공)항,공항항구,5763.0,0.0,5763.0
2009.08,완도항,항구,4861.0,189.0,4673.0
2009.08,속초항,항구,3761.0,3113.0,647.0
2009.08,옥계항,항구,2623.0,6247.0,-3623.0
2009.08,김포공항,공항,2033.0,65778.0,-63745.0
2009.08,제주항,항구,881.0,0.0,881.0
2009.08,감천항,항구,778.0,19215.0,-18437.0
2009.08,대구공항,공항,582.0,0.0,582.0
2009.08,대불항,항구,479.0,10077.0,-9597.0
2009.08,제주공항,공항,468.0,4054.0,-3586.0
2009.08,묵호항,항구,425.0,710.0,-285.0
2009.08,삼천포항,항구,215.0,77043.0,-76828.0
2009.08,삼척항,항구,124.0,487.0,-363.0
2009.08,서울세관,세관,115.0,0.0,115.0
2009.08,장항항,항구,71.0,693.0,-622.0
2009.08,부산국제우편세관,세관,49.0,64.0,-15.0
2009.08,수원공항,공항,11.0,0.0,11.0
2009.08,광주공항,공항,6.0,0.0,6.0
2009.08,울산공항,공항,2.0,0.0,2.0
2009.08,장승포항,항구,1.0,0.0,1.0
2009.08,북평항,항구,0.0,17.0,-17.0
2009.08,보령항,항구,0.0,56307.0,-56307.0
2009.08,도라산육로,항구,0.0,115.0,-115.0
2009.08,진주항,항구,0.0,0.0,0.0
2009.08,태안항,항구,0.0,130710.0,-130710.0
2009.08,군산(공)항,공항항구,0.0,56.0,-56.0
2009.08,충무항,항구,0.0,244.0,-244.0
2009.09,부산항,항구,10010086.0,7803232.0,2206854.0
2009.09,인천공항,공항,8523699.0,7167799.0,1355900.0
2009.09,인천항,항구,2833956.0,3128431.0,-294475.0
2009.09,울산항,항구,2741112.0,2553020.0,188093.0
2009.09,광양항,항구,1731031.0,734758.0,996273.0
2009.09,평택항,항구,1363937.0,1099239.0,264698.0
2009.09,옥포항,항구,915554.0,89834.0,825721.0
2009.09,여수항,항구,817822.0,2293337.0,-1475516.0
2009.09,온산항,항구,815923.0,1393345.0,-577422.0
2009.09,마산항,항구,676734.0,171357.0,505377.0
2009.09,대산항,항구,526943.0,1334675.0,-807732.0
2009.09,목포항,항구,494407.0,35014.0,459393.0
2009.09,고현항,항구,458961.0,106383.0,352578.0
2009.09,진해항,항구,426737.0,42559.0,384178.0
2009.09,포항항,항구,382976.0,783340.0,-400364.0
2009.09,군산항,항구,368496.0,187432.0,181064.0
2009.09,미포항,항구,262070.0,0.0,262070.0
2009.09,기타불개항,항구,198804.0,192023.0,6781.0
2009.09,통영항,항구,186059.0,10253.0,175806.0
2009.09,김해공항,공항,66846.0,64361.0,2486.0
2009.09,당진항,항구,36069.0,75756.0,-39687.0
2009.09,여천항,항구,23595.0,0.0,23595.0
2009.09,동해항,항구,22818.0,79317.0,-56499.0
2009.09,인천공항국제우편세관,세관,11016.0,4453.0,6563.0
2009.09,삼천포항,항구,8349.0,63704.0,-55355.0
2009.09,속초항,항구,4119.0,4267.0,-149.0
2009.09,완도항,항구,4088.0,198.0,3890.0
2009.09,김포공항,공항,2641.0,116958.0,-114316.0
2009.09,옥계항,항구,2071.0,5307.0,-3236.0
2009.09,대불항,항구,1747.0,8366.0,-6619.0
2009.09,감천항,항구,824.0,17930.0,-17107.0
2009.09,포항(공)항,공항항구,606.0,0.0,606.0
2009.09,삼척항,항구,587.0,693.0,-106.0
2009.09,제주공항,공항,533.0,4265.0,-3733.0
2009.09,대구공항,공항,448.0,0.0,448.0
2009.09,목포공항,공항,238.0,0.0,238.0
2009.09,묵호항,항구,199.0,941.0,-742.0
2009.09,서울세관,세관,156.0,0.0,156.0
2009.09,부산국제우편세관,세관,91.0,66.0,25.0
2009.09,장항항,항구,75.0,1871.0,-1796.0
2009.09,장승포항,항구,3.0,0.0,3.0
2009.09,청주공항,공항,2.0,0.0,2.0
2009.09,충무항,항구,0.0,519.0,-519.0
2009.09,제주항,항구,0.0,287.0,-287.0
2009.09,북평항,항구,0.0,9.0,-9.0
2009.09,보령항,항구,0.0,85038.0,-85038.0
2009.09,태안항,항구,0.0,96665.0,-96665.0
2009.09,도라산육로,항구,0.0,137.0,-137.0
2009.10,부산항,항구,9324116.0,7757505.0,1566611.0
2009.10,인천공항,공항,8734666.0,7038521.0,1696145.0
2009.10,울산항,항구,2888751.0,2556191.0,332559.0
2009.10,인천항,항구,2698180.0,3278782.0,-580603.0
2009.10,광양항,항구,1696388.0,775724.0,920663.0
2009.10,옥포항,항구,1399474.0,86397.0,1313077.0
2009.10,평택항,항구,1208205.0,1191094.0,17110.0
2009.10,여수항,항구,939096.0,2330697.0,-1391600.0
2009.10,고현항,항구,930114.0,67983.0,862131.0
2009.10,마산항,항구,763829.0,137000.0,626828.0
2009.10,온산항,항구,732538.0,1821098.0,-1088560.0
2009.10,대산항,항구,463838.0,1276737.0,-812899.0
2009.10,미포항,항구,450886.0,0.0,450886.0
2009.10,목포항,항구,439538.0,90265.0,349273.0
2009.10,군산항,항구,361135.0,239134.0,122001.0
2009.10,포항항,항구,358608.0,635977.0,-277369.0
2009.10,진해항,항구,184487.0,15989.0,168498.0
2009.10,통영항,항구,136037.0,7260.0,128777.0
2009.10,김해공항,공항,68827.0,73515.0,-4689.0
2009.10,기타불개항,항구,66604.0,377681.0,-311077.0
2009.10,당진항,항구,50194.0,116653.0,-66460.0
2009.10,여천항,항구,26928.0,25595.0,1334.0
2009.10,동해항,항구,18483.0,93141.0,-74658.0
2009.10,인천공항국제우편세관,세관,10571.0,4863.0,5708.0
2009.10,완도항,항구,3614.0,211.0,3402.0
2009.10,김포공항,공항,3408.0,60005.0,-56597.0
2009.10,속초항,항구,3305.0,4439.0,-1135.0
2009.10,옥계항,항구,2229.0,5243.0,-3014.0
2009.10,대불항,항구,1016.0,8264.0,-7248.0
2009.10,삼천포항,항구,987.0,64929.0,-63942.0
2009.10,포항(공)항,공항항구,846.0,0.0,846.0
2009.10,감천항,항구,747.0,20646.0,-19899.0
2009.10,제주공항,공항,646.0,4157.0,-3511.0
2009.10,묵호항,항구,630.0,1062.0,-432.0
2009.10,대구공항,공항,578.0,0.0,578.0
2009.10,삼척항,항구,280.0,508.0,-228.0
2009.10,서울세관,세관,120.0,1.0,119.0
2009.10,부산국제우편세관,세관,91.0,81.0,10.0
2009.10,북평항,항구,26.0,19.0,7.0
2009.10,청주공항,공항,17.0,0.0,17.0
2009.10,장승포항,항구,2.0,0.0,2.0
2009.10,울산공항,공항,0.0,0.0,0.0
2009.10,보령항,항구,0.0,59195.0,-59195.0
2009.10,장항항,항구,0.0,3608.0,-3608.0
2009.10,충무항,항구,0.0,22.0,-22.0
2009.10,도라산육로,항구,0.0,106.0,-106.0
2009.10,태안항,항구,0.0,166233.0,-166233.0
2009.11,부산항,항구,9530176.0,7922408.0,1607767.0
2009.11,인천공항,공항,8907224.0,6858437.0,2048787.0
2009.11,울산항,항구,2922826.0,2199361.0,723465.0
2009.11,인천항,항구,2729608.0,3139783.0,-410175.0
2009.11,광양항,항구,1711014.0,906220.0,804795.0
2009.11,평택항,항구,1293394.0,1342911.0,-49517.0
2009.11,고현항,항구,1030246.0,134655.0,895591.0
2009.11,여수항,항구,993335.0,2313094.0,-1319759.0
2009.11,미포항,항구,944693.0,0.0,944693.0
2009.11,온산항,항구,696425.0,1180305.0,-483880.0
2009.11,마산항,항구,619640.0,200921.0,418719.0
2009.11,대산항,항구,442413.0,1264987.0,-822573.0
2009.11,군산항,항구,410708.0,218043.0,192664.0
2009.11,포항항,항구,393549.0,664295.0,-270746.0
2009.11,통영항,항구,333110.0,5964.0,327146.0
2009.11,목포항,항구,262811.0,37274.0,225536.0
2009.11,옥포항,항구,213849.0,58184.0,155665.0
2009.11,진해항,항구,205197.0,46326.0,158871.0
2009.11,기타불개항,항구,131697.0,428646.0,-296948.0
2009.11,김해공항,공항,63209.0,82614.0,-19405.0
2009.11,당진항,항구,44937.0,79488.0,-34551.0
2009.11,김포공항,공항,33577.0,57084.0,-23507.0
2009.11,여천항,항구,27867.0,0.0,27867.0
2009.11,동해항,항구,15719.0,57195.0,-41476.0
2009.11,인천공항국제우편세관,세관,10344.0,4679.0,5665.0
2009.11,속초항,항구,5683.0,3632.0,2052.0
2009.11,완도항,항구,5065.0,198.0,4868.0
2009.11,군산(공)항,공항항구,4351.0,0.0,4351.0
2009.11,옥계항,항구,3043.0,4605.0,-1562.0
2009.11,삼천포항,항구,1518.0,51935.0,-50417.0
2009.11,제주공항,공항,1179.0,5244.0,-4065.0
2009.11,대불항,항구,897.0,12625.0,-11728.0
2009.11,대구공항,공항,755.0,2.0,753.0
2009.11,감천항,항구,572.0,25135.0,-24563.0
2009.11,묵호항,항구,392.0,1024.0,-632.0
2009.11,삼척항,항구,360.0,218.0,142.0
2009.11,장항항,항구,80.0,4019.0,-3939.0
2009.11,서울세관,세관,49.0,32.0,17.0
2009.11,성남공항,공항,46.0,0.0,46.0
2009.11,부산국제우편세관,세관,40.0,98.0,-58.0
2009.11,고제항,항구,7.0,0.0,7.0
2009.11,청주공항,공항,1.0,0.0,1.0
2009.11,보령항,항구,0.0,85979.0,-85979.0
2009.11,제주항,항구,0.0,396.0,-396.0
2009.11,충무항,항구,0.0,62.0,-62.0
2009.11,도라산육로,항구,0.0,261.0,-261.0
2009.11,장승포항,항구,0.0,0.0,0.0
2009.11,태안항,항구,0.0,136315.0,-136315.0
2009.12,부산항,항구,10258710.0,8677847.0,1580863.0
2009.12,인천공항,공항,8142560.0,7204195.0,938365.0
2009.12,인천항,항구,3160704.0,3587153.0,-426449.0
2009.12,울산항,항구,2884669.0,2752556.0,132113.0
2009.12,광양항,항구,1908948.0,771000.0,1137949.0
2009.12,평택항,항구,1275345.0,1550745.0,-275400.0
2009.12,마산항,항구,1104422.0,162624.0,941799.0
2009.12,미포항,항구,997705.0,0.0,997705.0
2009.12,여수항,항구,964132.0,2658426.0,-1694294.0
2009.12,목포항,항구,908753.0,54496.0,854257.0
2009.12,옥포항,항구,894215.0,220217.0,673998.0
2009.12,온산항,항구,810075.0,1659209.0,-849134.0
2009.12,대산항,항구,506006.0,1555481.0,-1049475.0
2009.12,고현항,항구,466241.0,87811.0,378430.0
2009.12,포항항,항구,443526.0,657728.0,-214202.0
2009.12,군산항,항구,391643.0,200206.0,191437.0
2009.12,통영항,항구,310376.0,8799.0,301577.0
2009.12,진해항,항구,207546.0,28532.0,179013.0
2009.12,기타불개항,항구,132549.0,389125.0,-256577.0
2009.12,당진항,항구,83549.0,94580.0,-11031.0
2009.12,김해공항,공항,68324.0,75047.0,-6723.0
2009.12,여천항,항구,27172.0,2102.0,25071.0
2009.12,동해항,항구,25884.0,100842.0,-74958.0
2009.12,인천공항국제우편세관,세관,11892.0,5012.0,6880.0
2009.12,속초항,항구,5981.0,2816.0,3165.0
2009.12,완도항,항구,3403.0,262.0,3140.0
2009.12,옥계항,항구,3317.0,35900.0,-32583.0
2009.12,울산공항,공항,3249.0,0.0,3249.0
2009.12,김포공항,공항,2355.0,53549.0,-51194.0
2009.12,제주공항,공항,2215.0,6705.0,-4490.0
2009.12,대불항,항구,882.0,19549.0,-18667.0
2009.12,대구공항,공항,707.0,0.0,707.0
2009.12,감천항,항구,672.0,31763.0,-31091.0
2009.12,묵호항,항구,633.0,2872.0,-2239.0
2009.12,삼척항,항구,543.0,661.0,-117.0
2009.12,고제항,항구,489.0,0.0,489.0
2009.12,장항항,항구,156.0,3265.0,-3109.0
2009.12,부산국제우편세관,세관,38.0,54.0,-16.0
2009.12,서울세관,세관,29.0,45.0,-16.0
2009.12,청주공항,공항,5.0,5420.0,-5415.0
2009.12,북평항,항구,3.0,45.0,-42.0
2009.12,광주공항,공항,1.0,0.0,1.0
2009.12,수원공항,공항,0.0,94.0,-94.0
2009.12,태안항,항구,0.0,90782.0,-90782.0
2009.12,삼천포항,항구,0.0,86909.0,-86909.0
2009.12,보령항,항구,0.0,75690.0,-75690.0
2009.12,충무항,항구,0.0,22.0,-22.0
2009.12,도라산육로,항구,0.0,362.0,-362.0
2010.01,부산항,항구,9113346.0,7507028.0,1606318.0
2010.01,인천공항,공항,7853755.0,6473819.0,1379936.0
2010.01,인천항,항구,2939473.0,3728132.0,-788659.0
2010.01,울산항,항구,2663305.0,3123602.0,-460297.0
2010.01,광양항,항구,1788531.0,809123.0,979408.0
2010.01,평택항,항구,1208869.0,1705976.0,-497107.0
2010.01,여수항,항구,832883.0,2822845.0,-1989962.0
2010.01,마산항,항구,627156.0,143333.0,483823.0
2010.01,온산항,항구,602786.0,1647655.0,-1044868.0
2010.01,대산항,항구,529298.0,1340678.0,-811380.0
2010.01,포항항,항구,429130.0,745594.0,-316465.0
2010.01,목포항,항구,409438.0,34040.0,375398.0
2010.01,군산항,항구,365139.0,232034.0,133105.0
2010.01,미포항,항구,294941.0,0.0,294941.0
2010.01,통영항,항구,254756.0,6402.0,248354.0
2010.01,고현항,항구,233851.0,253325.0,-19475.0
2010.01,기타불개항,항구,179060.0,375514.0,-196454.0
2010.01,진해항,항구,124923.0,42168.0,82755.0
2010.01,옥포항,항구,82836.0,40183.0,42653.0
2010.01,김해공항,공항,64213.0,56172.0,8042.0
2010.01,당진항,항구,56137.0,65290.0,-9153.0
2010.01,여천항,항구,37466.0,3956.0,33510.0
2010.01,동해항,항구,13964.0,66463.0,-52499.0
2010.01,인천공항국제우편세관,세관,10114.0,4262.0,5852.0
2010.01,속초항,항구,4721.0,2225.0,2497.0
2010.01,옥계항,항구,3670.0,153.0,3516.0
2010.01,제주항,항구,2982.0,0.0,2982.0
2010.01,김포공항,공항,2187.0,44906.0,-42719.0
2010.01,완도항,항구,2117.0,0.0,2117.0
2010.01,대불항,항구,895.0,7983.0,-7088.0
2010.01,제주공항,공항,846.0,5957.0,-5110.0
2010.01,감천항,항구,671.0,16017.0,-15346.0
2010.01,묵호항,항구,575.0,600.0,-25.0
2010.01,대구공항,공항,548.0,0.0,548.0
2010.01,삼척항,항구,470.0,432.0,38.0
2010.01,삼천포항,항구,218.0,50661.0,-50443.0
2010.01,장항항,항구,76.0,1011.0,-936.0
2010.01,부산국제우편세관,세관,52.0,33.0,18.0
2010.01,서울세관,세관,17.0,32.0,-16.0
2010.01,충무항,항구,0.0,50.0,-50.0
2010.01,도라산육로,항구,0.0,452.0,-452.0
2010.01,태안항,항구,0.0,90668.0,-90668.0
2010.01,포항(공)항,공항항구,0.0,3595.0,-3595.0
2010.01,보령항,항구,0.0,83628.0,-83628.0
2010.02,부산항,항구,9005570.0,7719915.0,1285656.0
2010.02,인천공항,공항,7906236.0,6916377.0,989859.0
2010.02,울산항,항구,2927462.0,2916104.0,11358.0
2010.02,인천항,항구,2628734.0,3359572.0,-730838.0
2010.02,광양항,항구,1639106.0,698076.0,941030.0
2010.02,고현항,항구,1266609.0,120184.0,1146426.0
2010.02,옥포항,항구,1211410.0,133466.0,1077944.0
2010.02,평택항,항구,1113359.0,1468265.0,-354906.0
2010.02,여수항,항구,854676.0,2476851.0,-1622175.0
2010.02,미포항,항구,702150.0,2732.0,699418.0
2010.02,온산항,항구,624174.0,1561135.0,-936961.0
2010.02,마산항,항구,586538.0,103393.0,483146.0
2010.02,군산항,항구,559446.0,233922.0,325524.0
2010.02,대산항,항구,498887.0,1370598.0,-871711.0
2010.02,목포항,항구,480648.0,47642.0,433006.0
2010.02,포항항,항구,387268.0,680542.0,-293274.0
2010.02,통영항,항구,175034.0,5491.0,169543.0
2010.02,진해항,항구,161533.0,9491.0,152043.0
2010.02,기타불개항,항구,110056.0,523949.0,-413893.0
2010.02,당진항,항구,67860.0,132449.0,-64589.0
2010.02,김해공항,공항,60022.0,70774.0,-10752.0
2010.02,동해항,항구,25329.0,94238.0,-68909.0
2010.02,여천항,항구,21678.0,6797.0,14881.0
2010.02,인천공항국제우편세관,세관,10310.0,4122.0,6188.0
2010.02,김포공항,공항,3276.0,45443.0,-42167.0
2010.02,속초항,항구,2806.0,1521.0,1286.0
2010.02,옥계항,항구,2595.0,8303.0,-5708.0
2010.02,완도항,항구,2063.0,0.0,2063.0
2010.02,대불항,항구,987.0,11754.0,-10766.0
2010.02,감천항,항구,947.0,20356.0,-19410.0
2010.02,제주공항,공항,867.0,7208.0,-6341.0
2010.02,대구공항,공항,519.0,0.0,519.0
2010.02,삼척항,항구,403.0,907.0,-504.0
2010.02,묵호항,항구,275.0,708.0,-433.0
2010.02,제주항,항구,250.0,0.0,250.0
2010.02,삼천포항,항구,132.0,74157.0,-74025.0
2010.02,장항항,항구,81.0,7369.0,-7287.0
2010.02,포항(공)항,공항항구,56.0,0.0,56.0
2010.02,부산국제우편세관,세관,35.0,79.0,-43.0
2010.02,서울세관,세관,14.0,98.0,-85.0
2010.02,태안항,항구,0.0,107078.0,-107078.0
2010.02,고성육로,항구,0.0,11.0,-11.0
2010.02,도라산육로,항구,0.0,184.0,-184.0
2010.02,광주공항,공항,0.0,0.0,0.0
2010.02,충무항,항구,0.0,30.0,-30.0
2010.02,보령항,항구,0.0,102837.0,-102837.0
2010.03,부산항,항구,10796394.0,9081223.0,1715171.0
2010.03,인천공항,공항,9605145.0,8722891.0,882255.0
2010.03,울산항,항구,3348684.0,3095703.0,252981.0
2010.03,인천항,항구,3303904.0,4002617.0,-698712.0
2010.03,광양항,항구,1993918.0,907349.0,1086570.0
